Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
1712,10186840.97720321,931.0812429201358,1252.012633064127,1340.487182617188,2021.181030273438,1411.776489257812,-21194.32323441633,1407.991577148438,996.77197265625,0.9408000000000014,54628.48580176588
1713,10186840.97720321,931.2652201244052,1252.005636002944,1341.09326171875,2021.166748046875,1411.7841796875,-21196.03771868699,1407.991088867188,992.5167846679688,0.9414000000000016,54629.70040181674
1714,10186840.97720321,931.2673844776853,1251.999844347667,1342.155029296875,2021.152465820312,1411.79296875,-21196.73510620955,1407.990600585938,989.0499877929688,0.9420000000000014,54631.00700400337
1715,10186840.97720321,931.3634321178996,1251.994655923438,1342.986572265625,2021.13818359375,1411.802856445312,-21197.09522555831,1407.989990234375,987.118896484375,0.9426000000000014,54632.22171616997
1716,10186840.97720321,931.5235766391183,1251.989821197258,1343.701293945312,2021.123901367188,1411.814697265625,-21197.08942382524,1407.989379882812,989.8663940429688,0.9432000000000016,54633.32516687124
1717,10186840.97720321,931.4403691859652,1251.985223923461,1344.294189453125,2021.109619140625,1411.826538085938,-21197.04438821483,1407.98876953125,995.4306030273438,0.9438000000000014,54634.29798274885
1718,10186840.97720321,931.9560653219338,1251.980790198405,1344.806884765625,2021.095336914062,1411.839965820312,-21197.32494633441,1407.988037109375,1000.51904296875,0.9444000000000016,54635.101428948
1719,10186840.97720321,932.2036992795074,1251.97648347128,1345.258178710938,2021.081176757812,1411.852905273438,-21197.83578658443,1407.987426757812,1005.059448242188,0.9450000000000014,54635.82261463725
1720,10186840.97720321,932.3595477946473,1251.97225208732,1345.654174804688,2021.06689453125,1411.865844726562,-21197.29378744831,1407.986694335938,1009.768188476562,0.9456000000000014,54636.52929827772
1721,10186840.97720321,932.1020199514452,1251.968096978662,1346.005615234375,2021.052734375,1411.87890625,-21197.39281011025,1407.986083984375,1012.559753417969,0.9462000000000016,54637.06658368926
1722,10186840.97720321,932.2000248392956,1251.963996327401,1346.320190429688,2021.038452148438,1411.891235351562,-21197.1637704277,1407.985473632812,1014.97216796875,0.9468000000000014,54637.59419856593
1723,10186840.97720321,932.3337895914278,1251.959932783396,1346.603881835938,2021.024291992188,1411.902709960938,-21196.73218490825,1407.98486328125,1017.058532714844,0.9474000000000016,54638.10246106486
1724,10186840.97720321,932.2778827458062,1251.955930358947,1346.861450195312,2021.010131835938,1411.913818359375,-21197.45742761754,1407.984375,1017.363647460938,0.9480000000000014,54638.446148685
1725,10186840.97720321,932.256575813838,1251.951951327931,1347.108764648438,2020.995971679688,1411.9248046875,-21197.32849666412,1407.984008789062,1017.704895019531,0.9486000000000014,54638.809203684
1726,10186840.97720321,931.4770421533486,1251.947993667731,1347.340209960938,2020.981811523438,1411.934936523438,-21196.90518921649,1407.983764648438,1016.57373046875,0.9492000000000016,54639.16258184989
1727,10186840.97720321,931.9209963751148,1251.944059505515,1347.55322265625,2020.967651367188,1411.9443359375,-21196.82337286275,1407.983520507812,1015.940856933594,0.9498000000000014,54639.40462432714
1728,10186840.97720321,931.7687596529051,1251.940157184488,1347.749877929688,2020.953491210938,1411.953002929688,-21197.23566997045,1407.9833984375,1016.050476074219,0.9504000000000016,54639.72412368067
1729,10186840.97720321,931.9043817419766,1251.936290487178,1347.932250976562,2020.939331054688,1411.961059570312,-21198.08999983028,1407.983520507812,1015.3193359375,0.9510000000000014,54639.81126051647
1730,10186840.97720321,932.0221301865996,1251.93240027928,1348.101684570312,2020.925170898438,1411.968505859375,-21197.06503675077,1407.983642578125,1016.23095703125,0.9516000000000014,54640.16949265028
1731,10186840.97720321,931.6675149932896,1251.928545155482,1348.259643554688,2020.911010742188,1411.975341796875,-21197.3185770837,1407.984008789062,1016.444152832031,0.9522000000000014,54640.29051808135
1732,10186840.97720321,931.8918943988132,1251.924694017203,1348.407104492188,2020.89697265625,1411.981567382812,-21197.03058699797,1407.984375,1016.7744140625,0.9528000000000014,54640.48415988618
1733,10186840.97720321,931.7097049852596,1251.920866300378,1348.545288085938,2020.8828125,1411.987426757812,-21197.1205064178,1407.985107421875,1016.898803710938,0.9534000000000016,54640.62939214054
1734,10186840.97720321,932.0525923736528,1251.9170390739,1348.6748046875,2020.86865234375,1411.993041992188,-21197.02182515306,1407.98583984375,1018.986938476562,0.9540000000000014,54640.83271859367
1735,10186840.97720321,931.8344035373348,1251.913230145751,1348.796630859375,2020.854614257812,1411.998413085938,-21197.47171725867,1407.98681640625,1017.527099609375,0.9546000000000014,54640.84240084347
1736,10186840.97720321,932.078231454654,1251.909431494189,1348.911376953125,2020.840576171875,1412.003295898438,-21197.42284124432,1407.988037109375,1022.619079589844,0.9552000000000014,54640.99247615413
1737,10186840.97720321,931.8757635749809,1251.90561428099,1349.01953125,2020.826416015625,1412.0078125,-21196.24537814965,1407.9892578125,1028.349365234375,0.9558000000000014,54641.20548768794
1738,10186840.97720321,931.938035755123,1251.901855601708,1349.121704101562,2020.812377929688,1412.011840820312,-21198.03302335012,1407.990844726562,1037.2236328125,0.9564000000000016,54641.132869933
1739,10186840.97720321,931.7139930403616,1251.898068326442,1349.218505859375,2020.79833984375,1412.015625,-21197.29861904599,1407.992553710938,1043.185302734375,0.9570000000000014,54641.25389963178
1740,10186840.97720321,931.7458103702417,1251.894288955365,1349.310180664062,2020.784301757812,1412.01904296875,-21196.87521997292,1407.994506835938,1056.67431640625,0.9576000000000016,54641.40397720288
1741,10186840.97720321,931.7445979603352,1251.890527351337,1349.399291992188,2020.770263671875,1412.022216796875,-21197.28281595387,1407.99658203125,1069.324340820312,0.9582000000000014,54641.43302456993
1742,10186840.97720321,931.7201473257218,1251.886767451969,1349.48388671875,2020.756225585938,1412.025024414062,-21197.49176356013,1407.998779296875,1081.850708007812,0.9588000000000014,54641.47659567842
1743,10186840.97720321,931.6802567801964,1251.883021906712,1349.564331054688,2020.7421875,1412.027587890625,-21197.8127360901,1408.001342773438,1089.020751953125,0.9594000000000016,54641.52016685638
1744,10186840.97720321,931.6671169440366,1251.879256027749,1349.640747070312,2020.728149414062,1412.02978515625,-21196.99491416616,1408.004028320312,1093.751586914062,0.9600000000000014,54641.6024681599
1745,10186840.97720321,931.6979099357133,1251.875499908766,1349.713500976562,2020.714111328125,1412.031860351562,-21196.12648764361,1408.0068359375,1087.443481445312,0.9606000000000016,54641.66056334696
1746,10186840.97720321,931.5685470328368,1251.871746577732,1349.782836914062,2020.7001953125,1412.03369140625,-21196.00960968455,1408.009887695312,1081.454956054688,0.9612000000000014,54641.7089760972
1747,10186840.97720321,931.4114798798456,1251.868011475346,1349.848999023438,2020.686157226562,1412.03515625,-21196.59862083651,1408.013061523438,1081.119140625,0.9618000000000014,54641.7089760972
1748,10186840.97720321,931.5574849953564,1251.864277278861,1349.912231445312,2020.672119140625,1412.036499023438,-21196.50247247977,1408.016479492188,1072.505249023438,0.9624000000000016,54641.72834122131
1749,10186840.97720321,931.6582906841172,1251.860545901848,1349.972534179688,2020.658203125,1412.037719726562,-21196.4809417509,1408.02001953125,1074.426147460938,0.9630000000000014,54641.78643667603
1750,10186840.97720321,931.9405735471686,1251.856817239502,1350.0302734375,2020.644165039062,1412.03857421875,-21196.42653035093,1408.023681640625,1076.474609375,0.9636000000000016,54641.79611926382
1751,10186840.97720321,931.4439235486664,1251.853088886815,1350.085571289062,2020.630249023438,1412.039428710938,-21196.05301564387,1408.027587890625,1078.948974609375,0.9642000000000014,54641.8154844497
1752,10186840.97720321,931.6359372621222,1251.849383635414,1350.138549804688,2020.616333007812,1412.039916992188,-21196.89469902601,1408.031616210938,1081.407104492188,0.9648000000000014,54641.79611926382
1753,10186840.97720321,931.654418717672,1251.84566799513,1350.189331054688,2020.602416992188,1412.040405273438,-21196.84961808849,1408.035766601562,1088.279663085938,0.9654000000000016,54641.8154844497
1754,10186840.97720321,931.6430706830888,1251.841949522351,1350.238037109375,2020.588500976562,1412.040649414062,-21196.51486405136,1408.040161132812,1093.91650390625,0.9660000000000014,54641.85905616813
1755,10186840.97720321,931.757127933712,1251.838236375056,1350.28466796875,2020.574584960938,1412.040649414062,-21196.61224152676,1408.044555664062,1101.972290039062,0.9666000000000016,54641.84453225426
1756,10186840.97720321,931.5132014517716,1251.83452603728,1350.32958984375,2020.560668945312,1412.040649414062,-21196.4327151107,1408.049194335938,1112.15234375,0.9672000000000014,54641.87358008971
1757,10186840.97720321,931.8482964392392,1251.830813572606,1350.372680664062,2020.546752929688,1412.040405273438,-21196.12168676039,1408.053955078125,1119.724975585938,0.9678000000000014,54641.9074692701
1758,10186840.97720321,931.5580864820934,1251.827106528503,1350.4140625,2020.532836914062,1412.0400390625,-21196.47508997129,1408.058837890625,1128.478881835938,0.9684000000000016,54641.91715190081
1759,10186840.97720321,931.9153331522048,1251.823406000861,1350.453857421875,2020.518920898438,1412.03955078125,-21196.45378067263,1408.063720703125,1135.46142578125,0.9690000000000014,54641.89778664285
1760,10186840.97720321,931.5537164820716,1251.819697645638,1350.4921875,2020.505004882812,1412.038940429688,-21196.14406580858,1408.06884765625,1142.777709960938,0.9696000000000016,54641.90262795604
1761,10185543.22908036,930.5347166716984,1251.819925849821,1350.494873046875,2020.503295898438,1412.038818359375,-21194.24273831161,1408.069091796875,1143.572509765625,0.9696750000000016,6817.674190187112
1762,10186916.45840349,930.5380350405544,1251.824163171246,1350.506225585938,2020.501586914062,1412.038818359375,-21177.04053452889,1408.069458007812,1144.166870117188,0.9697500000000014,6860.10271688083
1763,10187431.00446807,930.5368377270888,1251.832867331237,1350.609497070312,2020.499877929688,1412.038696289062,-21143.11655628898,1408.069702148438,1144.235229492188,0.9698250000000016,6839.101416230686
1764,10187784.97214406,930.533984943373,1251.839966840978,1350.643798828125,2020.4990234375,1412.038696289062,-21111.20967352916,1408.069946289062,1142.938598632812,0.9698625000000016,3423.635810540296
1765,10188149.16646489,930.5298943329908,1251.847507868802,1350.489501953125,2020.498168945312,1412.03857421875,-21084.09916432367,1408.070190429688,1140.0947265625,0.9699000000000016,3441.067078960113
1766,10188149.16646489,930.4363679322554,1251.854065217134,1349.9130859375,2020.484252929688,1412.036743164062,-21121.70955570927,1408.07568359375,1078.452270507812,0.9705000000000016,55072.21536402116
1767,10188149.16646489,930.6490573154452,1251.864234919454,1349.748413085938,2020.470458984375,1412.032592773438,-21120.00065566432,1408.0810546875,1051.746459960938,0.9711000000000016,55075.30531689152
1768,10188149.16646489,930.7539183087918,1251.872870138312,1349.407592773438,2020.45654296875,1412.025634765625,-21117.99497066317,1408.086547851562,1033.088745117188,0.9717000000000016,55076.26703174001
1769,10188149.16646489,930.8306254479068,1251.879565433497,1349.04638671875,2020.442749023438,1412.016357421875,-21117.79498758789,1408.092041015625,1019.106140136719,0.9723000000000016,55076.92121230196
1770,10188149.16646489,931.0774791222044,1251.884932404844,1348.686401367188,2020.428955078125,1412.005004882812,-21118.08108980058,1408.097412109375,1009.152893066406,0.9729000000000017,55077.45823781081
1771,10188149.16646489,931.3719630466074,1251.889348291787,1348.3486328125,2020.415161132812,1411.992065429688,-21118.23032816713,1408.102661132812,1005.683044433594,0.9735000000000016,55077.95133409129
1772,10188149.16646489,931.7181033702444,1251.893046600116,1348.038818359375,2020.401245117188,1411.977905273438,-21118.30725227114,1408.107788085938,1004.640625,0.9741000000000016,55078.40538104856
1773,10188149.16646489,931.7329221420144,1251.896178277578,1347.756591796875,2020.387451171875,1411.963012695312,-21118.97551244759,1408.112548828125,1006.104370117188,0.9747000000000016,55078.78131806529
1774,10188149.16646489,932.0089416693788,1251.898834384734,1347.5,2020.373657226562,1411.947631835938,-21118.97646365168,1408.116943359375,1007.392883300781,0.9753000000000016,55079.16214261328
1775,10188149.16646489,931.7234374260348,1251.901100960667,1347.266723632812,2020.35986328125,1411.93212890625,-21119.03306713667,1408.120849609375,1008.131469726562,0.9759000000000017,55079.56250230352
1776,10188149.16646489,931.9099225512902,1251.903028001987,1347.054077148438,2020.34619140625,1411.916748046875,-21119.16673211289,1408.124267578125,1009.348876953125,0.9765000000000016,55079.89939484491
1777,10188149.16646489,931.9816739415132,1251.904663909012,1346.859741210938,2020.332397460938,1411.901489257812,-21119.36651449378,1408.126953125,1009.97119140625,0.9771000000000016,55080.24117409811
1778,10188149.16646489,931.5619242992274,1251.906050300443,1346.681640625,2020.318603515625,1411.886352539062,-21119.67270191953,1408.129028320312,1009.14013671875,0.9777000000000016,55080.55854434549
1779,10188149.16646489,931.6761208652958,1251.907195010137,1346.517944335938,2020.304931640625,1411.871704101562,-21119.50109401641,1408.130493164062,1009.954650878906,0.9783000000000016,55080.86127014337
1780,10188149.16646489,931.6444434020376,1251.908143064596,1346.367065429688,2020.291137695312,1411.857299804688,-21120.08442635876,1408.131103515625,1009.544677734375,0.9789000000000015,55081.14935100876
1781,10188149.16646489,931.7045650192836,1251.908886892399,1346.227416992188,2020.277465820312,1411.84326171875,-21119.60200131715,1408.131103515625,1009.418151855469,0.9795000000000016,55081.47649734043
1782,10188149.16646489,931.300934131548,1251.909472375894,1346.098022460938,2020.263793945312,1411.829711914062,-21119.76532381934,1408.13037109375,1010.077026367188,0.9801000000000016,55081.78411609283
1783,10188149.16646489,931.9626884939536,1251.909906351606,1345.977783203125,2020.250122070312,1411.816528320312,-21120.31568253154,1408.12890625,1008.959289550781,0.9807000000000016,55082.00872878079
1784,10188149.16646489,931.3989302833568,1251.910185313658,1345.865600585938,2020.236450195312,1411.803588867188,-21119.92120451183,1408.126708984375,1008.371765136719,0.9813000000000016,55082.3114705195
1785,10188149.16646489,931.3030986593918,1251.91033646525,1345.7607421875,2020.222778320312,1411.791137695312,-21119.89311098892,1408.1240234375,1009.349365234375,0.9819000000000015,55082.60444956426
1786,10188149.16646489,931.49028047507,1251.910368932624,1345.66259765625,2020.209106445312,1411.778930664062,-21120.05325971116,1408.120483398438,1008.238586425781,0.9825000000000016,55082.84371809613
1787,10188149.16646489,931.6379249687384,1251.91028312814,1345.570434570312,2020.195434570312,1411.76708984375,-21120.03444140825,1408.116455078125,1009.138671875,0.9831000000000016,55083.087871802
1788,10188149.16646489,931.6966507211694,1251.9100866655,1345.483764648438,2020.181762695312,1411.755615234375,-21120.09947461076,1408.111938476562,1009.732055664062,0.9837000000000016,55083.31249512303
1789,10188149.16646489,931.4694223461416,1251.909802646656,1345.401977539062,2020.168212890625,1411.744384765625,-21120.4839071892,1408.106689453125,1010.642395019531,0.9843000000000016,55083.56153616392
1790,10188149.16646489,931.3354490826548,1251.90942738788,1345.324951171875,2020.154541015625,1411.7333984375,-21120.75313415849,1408.10107421875,1012.739562988281,0.9849000000000016,55083.78128012895
1791,10188149.16646489,931.3032794583264,1251.908947905356,1345.251953125,2020.140991210938,1411.722778320312,-21120.3770055632,1408.094970703125,1014.910461425781,0.9855000000000016,55084.02544214637
1792,10188149.16646489,931.830267008026,1251.908398127011,1345.182739257812,2020.127319335938,1411.712280273438,-21120.93969156085,1408.08837890625,1018.385498046875,0.9861000000000016,55084.18170697345
1793,10188149.16646489,931.4832206097614,1251.907762471547,1345.117065429688,2020.11376953125,1411.702026367188,-21120.89856219134,1408.081420898438,1021.569519042969,0.9867000000000016,55084.39657255837
1794,10188149.16646489,931.8948865212265,1251.907057462178,1345.0546875,2020.100219726562,1411.692016601562,-21120.89241429411,1408.074096679688,1027.9853515625,0.9873000000000016,55084.61143981953
1795,10188149.16646489,931.5618799694756,1251.906266286975,1344.995239257812,2020.086669921875,1411.682250976562,-21120.47603152438,1408.06640625,1036.96728515625,0.9879000000000016,55084.82630875694
1796,10188149.16646489,931.5242399646992,1251.905414462257,1344.938598632812,2020.073120117188,1411.672607421875,-21120.40688828913,1408.058471679688,1056.398803710938,0.9885000000000016,55085.02164560924
1797,10188149.16646489,931.2849045136028,1251.904519539291,1344.884643554688,2020.0595703125,1411.6630859375,-21121.20132873588,1408.050170898438,1077.946655273438,0.9891000000000016,55085.13884838559
1798,10188149.16646489,931.5482796767208,1251.903538614214,1344.8330078125,2020.046020507812,1411.65380859375,-21120.80068374938,1408.041625976562,1099.927978515625,0.9897000000000016,55085.35372143757
1799,10188149.16646489,931.8149385141808,1251.902514969639,1344.783569335938,2020.032470703125,1411.644653320312,-21121.04836610836,1408.032958984375,1112.5341796875,0.9903000000000016,55085.50999380101
1800,10188149.16646489,931.9630583986878,1251.90141758816,1344.736083984375,2020.018920898438,1411.6357421875,-21120.49365989872,1408.02392578125,1115.8935546875,0.9909000000000016,55085.71021906246
1801,10188149.16646489,931.6646983822076,1251.900277575642,1344.690673828125,2020.00537109375,1411.627075195312,-21120.98924783091,1408.014770507812,1108.590698242188,0.9915000000000016,55085.82742476895
1802,10188149.16646489,931.8103872820592,1251.899085861699,1344.727905273438,2019.991943359375,1411.618408203125,-21121.04521054928,1408.005493164062,1100.157958984375,0.9921000000000016,55085.99835065161
1803,10188149.16646489,931.7733525399016,1251.897839603924,1344.777221679688,2019.978393554688,1411.60986328125,-21120.712603343,1407.995971679688,1090.883178710938,0.9927000000000016,55086.20834675959
1804,10188149.16646489,931.7808488191235,1251.896554599556,1344.824096679688,2019.964965820312,1411.601440429688,-21121.07994842758,1407.986450195312,1084.11962890625,0.9933000000000016,55086.32067091644
1805,10188149.16646489,931.893287847098,1251.895224365315,1344.868774414062,2019.951416015625,1411.593139648438,-21121.29972737395,1407.976684570312,1077.543701171875,0.9939000000000016,55086.46718137464
1806,10188149.16646489,932.0758221111172,1251.89385460653,1344.911376953125,2019.93798828125,1411.5849609375,-21121.51873346544,1407.966918945312,1077.681396484375,0.9945000000000016,55086.65764613543
1807,10188149.16646489,931.8325312944038,1251.89242684787,1344.951782226562,2019.924560546875,1411.576782226562,-21121.10111733792,1407.95703125,1075.507202148438,0.9951000000000016,55086.76997212458
1808,10188149.16646489,932.0685607559176,1251.890976233799,1344.990478515625,2019.9111328125,1411.568725585938,-21121.66621335975,1407.947021484375,1077.187255859375,0.9957000000000016,55086.8676472701
1809,10188149.16646489,931.9799369169552,1251.889462307686,1345.02734375,2019.897705078125,1411.560791015625,-21120.78812283695,1407.93701171875,1076.218872070312,0.9963000000000016,55087.02392822344
1810,10188149.16646489,931.7996726435651,1251.887933509206,1345.0625,2019.88427734375,1411.555297851562,-21121.22203223163,1407.927001953125,1074.689331054688,0.9969000000000016,55087.12648808095
1811,10188149.16646489,932.0359349104364,1251.886356465681,1345.09619140625,2019.870849609375,1411.5546875,-21121.26825152096,1407.916870117188,1074.287109375,0.9975000000000016,55087.26811898821
1812,10188149.16646489,932.0815724751398,1251.884749282393,1345.12841796875,2019.857421875,1411.553955078125,-21121.31935481985,1407.906860351562,1074.579467773438,0.9981000000000017,55087.39021518244
1813,10188149.16646489,931.5543130222156,1251.883111408456,1345.1591796875,2019.843994140625,1411.553100585938,-21121.58176845226,1407.896728515625,1073.645751953125,0.9987000000000016,55087.52207968011
1814,10188149.16646489,931.5990311191364,1251.881432807036,1345.188598632812,2019.830688476562,1411.552124023438,-21121.3738706661,1407.886474609375,1071.364990234375,0.9993000000000016,55087.62464139254
1815,10188149.16646489,931.7727413040604,1251.879726411891,1345.216796875,2019.817260742188,1411.551025390625,-21121.30764582625,1407.876342773438,1070.110961914062,0.9999000000000016,55087.75162308943
1816,10187367.07805123,930.692886600994,1251.879936450618,1345.270874023438,2019.815673828125,1411.55078125,-21120.57072489848,1407.875854492188,1069.990966796875,0.9999750000000016,6950.374890870909
1817,10189289.83313771,930.6976898200804,1251.88601558232,1345.374633789062,2019.81396484375,1411.550659179688,-21097.48349228057,1407.875244140625,1069.76708984375,1.000050000000002,6911.764984577624
1818,10190243.4643601,930.6980618752706,1251.898019311278,1345.472778320312,2019.812255859375,1411.550537109375,-21052.43346189125,1407.874633789062,1069.452514648438,1.000125000000001,6840.796062527196
1819,10191179.06022446,930.6969617301904,1251.90845698146,1345.510864257812,2019.811401367188,1411.550537109375,-21006.16994933046,1407.874145507812,1069.019409179688,1.000162500000001,3393.169072831373
1820,10191994.90348324,930.6957561672943,1251.918576103918,1345.492797851562,2019.810668945312,1411.550415039062,-20970.77638383388,1407.873657226562,1068.403076171875,1.000200000000002,3497.567753968821
1821,10191994.90348324,930.4110072532056,1251.926596683745,1344.684814453125,2019.797241210938,1411.548828125,-21044.23660237485,1407.863037109375,1048.53955078125,1.000800000000001,55948.31368929995
1822,10191994.90348324,930.6799194029256,1251.936004394644,1345.431762695312,2019.783935546875,1411.546508789062,-21053.86312838746,1407.852661132812,1037.048217773438,1.001400000000002,55940.96159025078
1823,10191994.90348324,930.8240967470124,1251.944185442396,1345.787963867188,2019.770629882812,1411.543090820312,-21055.37888628295,1407.84228515625,1028.324829101562,1.002000000000002,55939.54889977572
1824,10191994.90348324,930.8446656801196,1251.951071616019,1345.989868164062,2019.75732421875,1411.538940429688,-21056.07681183438,1407.832153320312,1021.51220703125,1.002600000000001,55939.77195142301
1825,10191994.90348324,930.9271624969032,1251.957003626021,1346.10791015625,2019.744018554688,1411.533813476562,-21056.45404849944,1407.822021484375,1016.305603027344,1.003200000000001,55940.37667817077
1826,10191994.90348324,931.2871583028189,1251.962197239321,1346.165161132812,2019.730834960938,1411.528198242188,-21056.75865491386,1407.81201171875,1016.393249511719,1.003800000000002,55941.07064300835
1827,10191994.90348324,931.8990219768511,1251.96679568355,1346.18994140625,2019.717529296875,1411.522094726562,-21056.88920405897,1407.802124023438,1019.730529785156,1.004400000000002,55941.73983969411
1828,10191994.90348324,932.2154552875288,1251.970907200644,1346.197265625,2019.704223632812,1411.515625,-21057.257768686,1407.792358398438,1023.088928222656,1.005000000000001,55942.39913801161
1829,10191994.90348324,932.1575262729176,1251.974599671169,1346.195068359375,2019.691040039062,1411.5087890625,-21057.12735763601,1407.78271484375,1026.771728515625,1.005600000000002,55943.06836648226
1830,10191994.90348324,932.3217253178138,1251.977935717648,1346.187866210938,2019.677734375,1411.501831054688,-21057.29057788861,1407.773193359375,1028.771728515625,1.006200000000002,55943.64837744199
1831,10191994.90348324,932.2124502833512,1251.980961374002,1346.17822265625,2019.66455078125,1411.494873046875,-21057.31933082953,1407.763916015625,1030.48388671875,1.006800000000001,55944.18874035432
1832,10191994.90348324,932.2063962131851,1251.983721632958,1346.167602539062,2019.6513671875,1411.48779296875,-21057.68043594672,1407.754760742188,1029.681396484375,1.007400000000002,55944.65474978089
1833,10191994.90348324,932.0481801120532,1251.986231446769,1346.15673828125,2019.638061523438,1411.48046875,-21057.71908500688,1407.745971679688,1029.56640625,1.008000000000002,55945.09597862723
1834,10191994.90348324,931.8613789243396,1251.988518929851,1346.146118164062,2019.624877929688,1411.473022460938,-21057.87677902625,1407.7373046875,1028.824340820312,1.008600000000001,55945.45789062931
1835,10191994.90348324,932.1786240676524,1251.990598057076,1346.135986328125,2019.611694335938,1411.465454101562,-21057.62340395293,1407.72900390625,1029.315185546875,1.009200000000001,55945.80493393321
1836,10191994.90348324,931.992921036512,1251.99249164569,1346.1328125,2019.598510742188,1411.457763671875,-21057.63771861924,1407.720825195312,1029.493774414062,1.009800000000002,55946.17181296475
1837,10191994.90348324,931.7454273158176,1251.994229983038,1346.130004882812,2019.585327148438,1411.450073242188,-21057.9828229726,1407.713012695312,1029.496459960938,1.010400000000002,55946.37508585109
1838,10191994.90348324,931.8095995392208,1251.99581148747,1346.127319335938,2019.572265625,1411.442260742188,-21058.14622660371,1407.705444335938,1028.605102539062,1.011000000000001,55946.70726667384
1839,10191994.90348324,932.3581906089504,1251.997236267708,1346.124755859375,2019.55908203125,1411.434326171875,-21058.13125720426,1407.698120117188,1028.109741210938,1.011600000000002,55946.95020738486
1840,10191994.90348324,932.2921594361962,1251.998535920581,1346.12255859375,2019.5458984375,1411.426391601562,-21058.47230116593,1407.691040039062,1028.117919921875,1.012200000000002,55947.09894763701
1841,10191994.90348324,931.9291441319348,1251.999703669109,1346.120483398438,2019.532836914062,1411.418334960938,-21058.24330294658,1407.684204101562,1028.1416015625,1.012800000000001,55947.3418917497
1842,10191994.90348324,932.1217429519812,1252.000766884114,1346.11865234375,2019.519653320312,1411.410278320312,-21058.85836362282,1407.677612304688,1028.400390625,1.013400000000002,55947.48071790425
1843,10191994.90348324,931.881344440074,1252.001711939083,1346.117065429688,2019.506591796875,1411.402221679688,-21058.7291941011,1407.671264648438,1027.978759765625,1.014000000000002,55947.67408405336
1844,10191994.90348324,931.6328253205028,1252.00255219422,1346.11572265625,2019.493530273438,1411.394165039062,-21058.54807511334,1407.665161132812,1028.337768554688,1.014600000000002,55947.82282815453
1845,10191994.90348324,932.077983604745,1252.003289420739,1346.114501953125,2019.48046875,1411.385986328125,-21058.65788149809,1407.659301757812,1026.993408203125,1.015200000000001,55947.9765312233
1846,10191994.90348324,931.8374975830862,1252.003933069158,1346.113525390625,2019.46728515625,1411.377807617188,-21058.75793620697,1407.653686523438,1026.599853515625,1.015800000000002,55948.10048592617
1847,10191994.90348324,932.0572321950232,1252.004496034641,1346.112670898438,2019.454223632812,1411.369750976562,-21058.99960509382,1407.648193359375,1025.20947265625,1.016400000000002,55948.20460830106
1848,10191994.90348324,932.0988551825742,1252.004972009787,1346.112060546875,2019.441162109375,1411.361572265625,-21059.09476737684,1407.642944335938,1025.9931640625,1.017000000000001,55948.33352225454
1849,10191994.90348324,932.4619420426832,1252.005375218577,1346.111572265625,2019.42822265625,1411.353393554688,-21059.32454230058,1407.637817382812,1026.90625,1.017600000000002,55948.38310470252
1850,10191994.90348324,931.8975565043772,1252.005703372049,1346.111083984375,2019.415161132812,1411.34521484375,-21059.60386730786,1407.6328125,1027.093383789062,1.018200000000002,55948.49218639744
1851,10191994.90348324,931.708000443369,1252.005940968505,1346.110717773438,2019.402099609375,1411.337036132812,-21059.06103661353,1407.6279296875,1025.875,1.018800000000001,55948.58143537328
1852,10191994.90348324,932.1960069632892,1252.006106578616,1346.1103515625,2019.38916015625,1411.328979492188,-21058.87029193956,1407.623291015625,1025.53759765625,1.019400000000002,55948.64093484871
1853,10191994.90348324,931.8204036283398,1252.006231780946,1346.110107421875,2019.376220703125,1411.32080078125,-21059.64411638544,1407.618774414062,1025.900024414062,1.020000000000002,55948.69547614568
1854,10191994.90348324,931.9235018234656,1252.006275138003,1346.10986328125,2019.363159179688,1411.312744140625,-21059.28926051379,1407.614379882812,1027.307006835938,1.020600000000002,55948.80455905864
1855,10191994.90348324,931.9517580560552,1252.006263366859,1346.109741210938,2019.350219726562,1411.304565429688,-21059.52066393045,1407.609985351562,1027.675048828125,1.021200000000001,55948.82935068908
1856,10191994.90348324,932.1100163126358,1252.006170358587,1346.109497070312,2019.337280273438,1411.296508789062,-21058.52606855327,1407.605834960938,1027.13916015625,1.021800000000002,55948.93843412408
1857,10191994.90348324,931.8448717348678,1252.006052029663,1346.109375,2019.324340820312,1411.288452148438,-21059.71052693773,1407.601684570312,1026.134033203125,1.022400000000002,55948.9334757769
1858,10191994.90348324,931.995042159441,1252.005863049619,1346.109130859375,2019.3115234375,1411.280395507812,-21059.5972241414,1407.59765625,1025.447998046875,1.023000000000001,55948.99297600109
1859,10191994.90348324,931.7144320021176,1252.005630232751,1346.109008789062,2019.298583984375,1411.2724609375,-21059.91393848011,1407.59375,1024.448120117188,1.023600000000002,55949.0078510769
1860,10191994.90348324,932.0182299134648,1252.005323082298,1346.108642578125,2019.28564453125,1411.264404296875,-21059.07668953646,1407.58984375,1024.731567382812,1.024200000000002,55949.11197682912
1861,10191994.90348324,931.864218065384,1252.004992800073,1346.108520507812,2019.272705078125,1411.256469726562,-21059.80217694637,1407.586059570312,1025.442016601562,1.024800000000001,55949.09710169794
1862,10191994.90348324,931.9833030138748,1252.00460928764,1346.108154296875,2019.259887695312,1411.24853515625,-21059.98020485803,1407.582397460938,1024.617797851562,1.025400000000001,55949.14668549934
