,temperature,X,std,time
122,916.2217659137576,0.14383643354653952,0.0807291666666663,21600.0
123,941.8891170431212,0.14800267961200675,0.0625,21600.0
124,966.52977412731,0.10634021895733692,0.1041666666666663,21600.0
125,989.11704312115,0.11050646502280415,0.0703125,21600.0
126,1016.8377823408624,0.12717144928467194,0.08333333333333326,21600.0
127,1034.2915811088296,0.16258454084114116,0.12239583333333337,21600.0
128,1065.0924024640658,0.16466766387387455,0.07031249999999989,21600.0
129,1090.7597535934292,0.23132760092134597,0.06510416666666663,21600.0
130,1113.3470225872688,0.15633517174294054,0.07552083333333315,21600.0
131,1140.041067761807,0.2917381688706169,0.05989583333333348,21600.0
132,1164.681724845996,0.24174321608501337,0.09635416666666685,21600.0
133,1190.3490759753597,0.25632507731414755,0.07291666666666652,21600.0
134,1217.0431211498972,0.35631498288535457,0.10156249999999989,21600.0
135,1233.47022587269,0.3729799671472226,0.11718750000000011,21600.0
136,1266.3244353182752,0.6312872232061739,0.11197916666666674,21600.0
137,1289.9383983572895,0.8250176652503876,0.0572916666666666,21600.0
138,1312.5256673511294,0.8645970028723238,0.1067708333333333,21600.0
139,1345.3798767967146,0.9541712932798634,0.0572916666666667,21600.0
140,1366.94045174538,0.9270906938543282,0.0546875,21600.0
141,1386.447638603696,1.0,0.11718749999999989,21600.0
142,1413.141683778234,0.9166750786906606,0.0520833333333332,21600.0
143,1440.8624229979464,0.943755678116196,0.1067708333333333,21600.0
144,1461.3963039014377,0.9270906938543282,0.1484375,21600.0
