Strain,Stress
0.1372,488.9765183
0.1372,488.6408554
0.1374,487.9663868
0.1374,487.2950612
0.1376,486.6205926
0.1376,486.1170984
0.1378,485.6104612
0.1378,485.2747984
0.138,484.6003298
0.138,483.7611727
0.1382,482.9188727
0.1384,482.2444041
0.1384,481.7409099
0.1386,481.2342727
0.1386,480.5629471
0.1388,480.0563099
0.1388,479.7206471
0.139,479.0461785
0.139,478.03919
0.1392,477.3647214
0.1392,477.19689
0.1394,476.35459
0.1394,475.6832643
0.1396,475.0087957
0.1398,474.3343272
0.1398,474.1664958
0.1398,473.3273387
0.14,472.8207015
0.1402,471.9784015
0.1402,471.1392444
0.1402,470.8035816
0.1404,470.4647759
0.1404,469.7934502
0.1406,469.1189816
0.1408,468.2766816
0.1408,467.9410188
0.141,467.0987188
0.141,466.2595617
0.1412,465.4172617
0.1412,464.9137675
0.1414,464.7427931
0.1414,463.9036361
0.1416,463.0613361
0.1416,462.3900104
0.1418,461.5477104
0.1418,461.0442161
0.142,460.537579
0.142,459.6984219
0.1422,458.8561219
0.1424,458.1816533
0.1424,457.6781591
0.1424,457.0068334
0.1426,456.1645334
0.1428,455.6578963
0.1428,454.6509078
0.1428,454.3152449
0.143,453.4729449
0.1432,452.4628135
0.1432,451.9593193
0.1434,450.7813564
0.1434,450.7813564
0.1436,449.771225
0.1436,448.932068
0.1438,448.2575994
0.1438,447.0827795
0.144,447.0796365
0.144,446.072648
0.1442,445.2303481
0.1442,444.2233596
0.1444,443.548891
0.1444,443.2132281
0.1446,442.3709281
0.1446,441.5317711
0.1448,440.6894711
0.1448,439.850314
0.145,439.3436768
0.145,438.3366883
0.1452,437.4943883
0.1454,436.6520883
0.1454,435.8129313
0.1454,435.4772684
0.1456,434.2993056
0.1458,433.4570056
0.1458,432.6178485
0.146,431.7755485
0.146,431.2720543
0.1462,430.2619229
0.1462,429.4227658
0.1464,428.5804658
0.1464,427.5734773
0.1464,427.069983
0.1466,426.0598516
0.1468,425.0497202
0.1468,424.2105631
0.147,423.2004317
0.147,422.6969375
0.1472,421.6868061
0.1472,420.847649
0.1474,419.5018547
0.1474,418.8305291
0.1474,418.1592034
0.1476,417.149072
0.1478,415.8032777
0.1478,414.7962892
0.148,413.450495
0.1482,412.4403636
0.1482,410.9298808
0.1484,409.5840866
0.1484,408.4092667
0.1486,407.7347981
0.1486,406.7278096
0.1488,405.3820154
0.1488,404.3750269
0.149,403.0292326
0.149,402.1900755
0.1492,401.0121127
0.1492,399.6694614
0.1494,397.9880043
0.1494,396.3096901
0.1496,395.2995587
0.1496,393.6212445
0.1498,391.2684618
0.1498,388.2474963
